ticker,name,market,is_kospi200
004800,효성,KOSPI,No
178320,서진시스템,KOSDAQ,No
101360,에코앤드림,KOSDAQ,No
007770,한일화학,KOSDAQ,No
248070,솔루엠,KOSPI,No
002140,고려산업,KOSPI,No
032960,동일기연,KOSDAQ,No
122870,와이지엔터테인먼트,KOSDAQ,No
330860,네패스아크,KOSDAQ,No
005680,삼영전자,KOSPI,No
217330,싸이토젠,KOSDAQ,No
091590,남화토건,KOSDAQ,No
073490,이노와이어리스,KOSDAQ,No
000215,DL우,KOSPI,No
192650,드림텍,KOSPI,No
008370,원풍,KOSDAQ,No
215100,로보로보,KOSDAQ,No
100090,SK오션플랜트,KOSPI,No
347890,엠투아이,KOSDAQ,No
305090,마이크로디지탈,KOSDAQ,No
128820,대성산업,KOSPI,No
105760,포스뱅크,KOSDAQ,No
043610,KT지니뮤직,KOSDAQ,No
284620,카이노스메드,KOSDAQ,No
020760,일진디스플,KOSPI,No
092130,이크레더블,KOSDAQ,No
900140,엘브이엠씨홀딩스,KOSPI,No
323990,박셀바이오,KOSDAQ,No
136480,하림,KOSDAQ,No
005250,녹십자홀딩스,KOSPI,Yes
010100,한국무브넥스,KOSPI,No
059120,아진엑스텍,KOSDAQ,No
290740,액트로,KOSDAQ,No
036670,삼양케이씨아이,KOSDAQ,No
078590,휴림에이텍,KOSDAQ,No
357250,미래에셋맵스리츠,KOSPI,No
039020,이건홀딩스,KOSDAQ,No
000500,가온전선,KOSPI,No
017960,한국카본,KOSPI,Yes
322310,오로스테크놀로지,KOSDAQ,No
056190,에스에프에이,KOSDAQ,No
103840,우양,KOSDAQ,No
039200,오스코텍,KOSDAQ,No
002390,한독,KOSPI,No
049070,인탑스,KOSDAQ,No
039560,다산네트웍스,KOSDAQ,No
046310,백금T&A,KOSDAQ,No
372800,아이티아이즈,KOSDAQ,No
310200,애니플러스,KOSDAQ,No
261200,덴티스,KOSDAQ,No
066130,하츠,KOSDAQ,No
093190,빅솔론,KOSDAQ,No
089890,코세스,KOSDAQ,No
088260,이리츠코크렙,KOSPI,No
101170,우림피티에스,KOSDAQ,No
478440,미래에셋비전스팩6호,KOSDAQ,No
035810,이지홀딩스,KOSDAQ,No
122450,KX,KOSDAQ,No
048770,TPC,KOSDAQ,No
420570,제이투케이바이오,KOSDAQ,No
023760,한국캐피탈,KOSDAQ,No
012790,신일제약,KOSDAQ,No
051780,큐로홀딩스,KOSDAQ,No
004060,SG세계물산,KOSPI,No
309930,오하임앤컴퍼니,KOSDAQ,No
000070,삼양홀딩스,KOSPI,No
011420,갤럭시아에스엠,KOSPI,No
285490,노바텍,KOSDAQ,No
024900,디와이덕양,KOSPI,No
457630,대신밸런스제16호스팩,KOSDAQ,No
109080,옵티시스,KOSDAQ,No
058470,리노공업,KOSDAQ,No
009520,포스코엠텍,KOSDAQ,No
340440,세림B&G,KOSDAQ,No
234300,에스트래픽,KOSDAQ,No
361610,SK아이이테크놀로지,KOSPI,Yes
431190,케이쓰리아이,KOSDAQ,No
011370,서한,KOSDAQ,No
348340,뉴로메카,KOSDAQ,No
002995,금호건설우,KOSPI,No
239340,이스트에이드,KOSDAQ,No
069260,TKG휴켐스,KOSPI,Yes
024090,디씨엠,KOSPI,No
047920,HLB제약,KOSDAQ,No
086900,메디톡스,KOSDAQ,No
352770,셀레스트라,KOSDAQ,No
027970,한국제지,KOSPI,No
179530,애드바이오텍,KOSDAQ,No
042510,라온시큐어,KOSDAQ,No
008250,이건산업,KOSPI,No
002320,한진,KOSPI,No
077970,STX엔진,KOSPI,No
363250,진시스템,KOSDAQ,No
131220,대한과학,KOSDAQ,No
190650,코리아에셋투자증권,KOSDAQ,No
011390,부산산업,KOSPI,No
079370,제우스,KOSDAQ,No
145720,덴티움,KOSPI,Yes
086980,쇼박스,KOSDAQ,No
225190,LK삼양,KOSDAQ,No
259630,엠플러스,KOSDAQ,No
046440,KG모빌리언스,KOSDAQ,No
112040,위메이드,KOSDAQ,No
069730,DSR제강,KOSPI,No
03481K,해성산업1우,KOSDAQ,No
168330,내츄럴엔도텍,KOSDAQ,No
365340,성일하이텍,KOSDAQ,No
419050,삼기에너지솔루션즈,KOSDAQ,No
302550,리메드,KOSDAQ,No
038540,상상인,KOSDAQ,No
093920,서원인텍,KOSDAQ,No
027050,코리아나,KOSDAQ,No
293940,신한알파리츠,KOSPI,No
177830,파버나인,KOSDAQ,No
009440,KC그린홀딩스,KOSPI,No
272450,진에어,KOSPI,No
393970,대진첨단소재,KOSDAQ,No
377030,비트맥스,KOSDAQ,No
198440,강동씨앤엘,KOSDAQ,No
222420,쎄노텍,KOSDAQ,No
314140,알피바이오,KOSDAQ,No
00279K,아모레퍼시픽홀딩스3우C,KOSPI,No
044960,이글벳,KOSDAQ,No
068330,일신바이오,KOSDAQ,No
013310,아진산업,KOSDAQ,No
381620,제닉스,KOSDAQ,No
462020,에이치엠씨제6호스팩,KOSDAQ,No
001840,이화공영,KOSDAQ,No
004410,서울식품,KOSPI,No
001210,금호전기,KOSPI,No
174880,장원테크,KOSDAQ,No
035900,JYP Ent.,KOSDAQ,No
466100,클로봇,KOSDAQ,No
087600,픽셀플러스,KOSDAQ,No
023790,동일스틸럭스,KOSDAQ,No
406820,뷰티스킨,KOSDAQ,No
457190,이수스페셜티케미컬,KOSPI,Yes
016100,리더스코스메틱,KOSDAQ,No
054940,엑사이엔씨,KOSDAQ,No
481070,에이유브랜즈,KOSDAQ,No
176750,듀켐바이오,KOSDAQ,No
120110,코오롱인더,KOSPI,Yes
440820,엔에이치스팩27호,KOSDAQ,No
155650,와이엠씨,KOSDAQ,No
136410,아셈스,KOSDAQ,No
073570,리튬포어스,KOSDAQ,No
097955,CJ제일제당 우,KOSPI,No
000087,하이트진로2우B,KOSPI,No
101970,우양에이치씨,KOSDAQ,No
068930,디지털대성,KOSDAQ,No
008420,문배철강,KOSPI,No
136490,선진,KOSPI,No
002780,진흥기업,KOSPI,No
023910,대한약품,KOSDAQ,No
020710,시공테크,KOSDAQ,No
418250,시큐레터,KOSDAQ,No
307750,국전약품,KOSDAQ,No
003090,대웅,KOSPI,Yes
090850,현대이지웰,KOSDAQ,No
418470,KT밀리의서재,KOSDAQ,No
033830,티비씨,KOSDAQ,No
037030,파워넷,KOSDAQ,No
267250,HD현대,KOSPI,Yes
465770,STX그린로지스,KOSPI,No
009200,무림페이퍼,KOSPI,No
056730,CNT85,KOSDAQ,No
038870,에코바이오,KOSDAQ,No
046120,오르비텍,KOSDAQ,No
019180,티에이치엔,KOSPI,No
452280,한선엔지니어링,KOSDAQ,No
109860,동일금속,KOSDAQ,No
473950,에스케이증권제13호스팩,KOSDAQ,No
361390,제노코,KOSDAQ,No
066670,디티씨,KOSDAQ,No
129260,인터지스,KOSPI,No
050110,캠시스,KOSDAQ,No
060240,스타코링크,KOSDAQ,No
402030,코난테크놀로지,KOSDAQ,No
00104K,CJ4우(전환),KOSPI,No
051630,진양화학,KOSPI,No
413640,비아이매트릭스,KOSDAQ,No
476080,M83,KOSDAQ,No
37550L,DL이앤씨2우(전환),KOSPI,No
241840,에이스토리,KOSDAQ,No
052260,현대바이오랜드,KOSDAQ,No
000760,이화산업,KOSPI,No
376270,에이치이엠파마,KOSDAQ,No
139990,아주스틸,KOSPI,No
083310,엘오티베큠,KOSDAQ,No
126700,하이비젼시스템,KOSDAQ,No
036830,솔브레인홀딩스,KOSDAQ,No
900260,로스웰,KOSDAQ,No
018670,SK가스,KOSPI,No
003650,미창석유,KOSPI,No
448710,코츠테크놀로지,KOSDAQ,No
082640,동양생명,KOSPI,No
019590,에스유앤피,KOSDAQ,No
041930,동아화성,KOSDAQ,No
290090,트윔,KOSDAQ,No
011080,형지I&C,KOSDAQ,No
039310,세중,KOSDAQ,No
092040,아미코젠,KOSDAQ,No
200880,서연이화,KOSPI,No
460940,피앤에스미캐닉스,KOSDAQ,No
061250,화일약품,KOSDAQ,No
007810,코리아써키트,KOSPI,No
136150,원일티엔아이,KOSDAQ,No
446750,하나26호스팩,KOSDAQ,No
002210,동성제약,KOSPI,No
238200,비피도,KOSDAQ,No
002200,한국수출포장,KOSPI,No
001420,태원물산,KOSPI,No
321370,센서뷰,KOSDAQ,No
298540,더네이쳐홀딩스,KOSDAQ,No
046070,코다코,KOSDAQ,No
042940,상지건설,KOSDAQ,No
122350,삼기,KOSDAQ,No
496070,신한제16호스팩,KOSDAQ,No
377450,리파인,KOSDAQ,No
004780,대륙제관,KOSDAQ,No
303360,프로티아,KOSDAQ,No
451250,삐아,KOSDAQ,No
308080,바이젠셀,KOSDAQ,No
099190,아이센스,KOSDAQ,No
163560,동일고무벨트,KOSPI,No
080520,오디텍,KOSDAQ,No
347000,센코,KOSDAQ,No
042660,한화오션,KOSPI,Yes
486630,KB제30호스팩,KOSDAQ,No
262840,아이퀘스트,KOSDAQ,No
002790,아모레퍼시픽홀딩스,KOSPI,Yes
214420,토니모리,KOSPI,No
180400,DXVX,KOSDAQ,No
160550,NEW,KOSDAQ,No
033780,KT&G,KOSPI,Yes
236200,슈프리마,KOSDAQ,No
462860,더즌,KOSDAQ,No
208860,엔지스테크널러지,KOSDAQ,No
109960,AP헬스케어,KOSDAQ,No
306620,네온테크,KOSDAQ,No
456070,이엔셀,KOSDAQ,No
036640,HRS,KOSDAQ,No
200710,에이디테크놀로지,KOSDAQ,No
484130,하나34호스팩,KOSDAQ,No
290560,신시웨이,KOSDAQ,No
027740,마니커,KOSPI,No
413390,엠오티,KOSDAQ,No
126720,수산인더스트리,KOSPI,No
004970,신라교역,KOSPI,No
234690,녹십자웰빙,KOSDAQ,No
201490,미투온,KOSDAQ,No
039440,에스티아이,KOSDAQ,No
489480,키움제11호스팩,KOSDAQ,No
289220,자이언트스텝,KOSDAQ,No
456010,아이씨티케이,KOSDAQ,No
079650,서산,KOSDAQ,No
000325,노루홀딩스우,KOSPI,No
003160,디아이,KOSPI,No
105840,우진,KOSPI,No
096690,에이루트,KOSDAQ,No
009155,삼성전기우,KOSPI,No
085910,네오티스,KOSDAQ,No
205500,넥써쓰,KOSDAQ,No
230240,에치에프알,KOSDAQ,No
258610,케일럼,KOSDAQ,No
079970,투비소프트,KOSDAQ,No
453340,현대그린푸드,KOSPI,No
126640,화신정공,KOSDAQ,No
001685,대상우,KOSPI,No
023350,한국종합기술,KOSPI,No
035610,솔본,KOSDAQ,No
298000,효성화학,KOSPI,No
290120,DH오토리드,KOSDAQ,No
035720,카카오,KOSPI,Yes
317530,캐리소프트,KOSDAQ,No
108675,LX하우시스우,KOSPI,No
101330,모베이스,KOSDAQ,No
335870,윙스풋,KOSDAQ,No
393890,더블유씨피,KOSDAQ,No
267320,나인테크,KOSDAQ,No
477340,에이치엠씨제7호스팩,KOSDAQ,No
140910,에이리츠,KOSPI,No
089470,HDC현대EP,KOSPI,No
033100,제룡전기,KOSDAQ,No
189690,포시에스,KOSDAQ,No
417500,제이아이테크,KOSDAQ,No
198940,한주라이트메탈,KOSDAQ,No
008290,원풍물산,KOSDAQ,No
039830,오로라,KOSDAQ,No
387570,파인메딕스,KOSDAQ,No
041020,폴라리스오피스,KOSDAQ,No
321820,아티스트컴퍼니,KOSDAQ,No
101680,한국정밀기계,KOSDAQ,No
088910,동우팜투테이블,KOSDAQ,No
188260,세니젠,KOSDAQ,No
086790,하나금융지주,KOSPI,Yes
227100,퀀텀온,KOSDAQ,No
091340,S&K폴리텍,KOSDAQ,No
038950,파인디지털,KOSDAQ,No
090710,휴림로봇,KOSDAQ,No
038460,바이오스마트,KOSDAQ,No
376930,노을,KOSDAQ,No
045100,한양이엔지,KOSDAQ,No
353200,대덕전자,KOSPI,No
389650,넥스트바이오메디컬,KOSDAQ,No
084870,TBH글로벌,KOSPI,No
420770,기가비스,KOSDAQ,No
155660,DSR,KOSPI,No
026910,광진실업,KOSDAQ,No
143160,아이디스,KOSDAQ,No
001080,만호제강,KOSPI,No
375500,DL이앤씨,KOSPI,Yes
018700,바른손,KOSDAQ,No
210120,캔버스엔,KOSDAQ,No
175250,아이큐어,KOSDAQ,No
303810,동국생명과학,KOSDAQ,No
014190,원익큐브,KOSDAQ,No
030530,원익홀딩스,KOSDAQ,No
054040,한국컴퓨터,KOSDAQ,No
079810,디이엔티,KOSDAQ,No
354320,알멕,KOSDAQ,No
035000,HS애드,KOSPI,No
316140,우리금융지주,KOSPI,Yes
299170,더블유에스아이,KOSDAQ,No
35320K,대덕전자1우,KOSPI,No
050860,아세아텍,KOSDAQ,No
003120,일성아이에스,KOSPI,No
089590,제주항공,KOSPI,No
126880,제이엔케이글로벌,KOSDAQ,No
010660,화천기계,KOSPI,No
241710,코스메카코리아,KOSDAQ,No
350520,이지스레지던스리츠,KOSPI,No
052690,한전기술,KOSPI,Yes
090355,노루페인트우,KOSPI,No
260660,알리코제약,KOSDAQ,No
033250,체시스,KOSPI,No
212710,아이에스티이,KOSDAQ,No
014970,삼륭물산,KOSDAQ,No
419080,엔젯,KOSDAQ,No
478780,대신밸런스제18호스팩,KOSDAQ,No
222110,팬젠,KOSDAQ,No
226340,본느,KOSDAQ,No
134580,탑코미디어,KOSDAQ,No
141000,비아트론,KOSDAQ,No
033130,디지틀조선,KOSDAQ,No
473370,비엔케이제2호스팩,KOSDAQ,No
071090,하이스틸,KOSPI,No
041590,플래스크,KOSDAQ,No
900270,헝셩그룹,KOSDAQ,No
002690,동일제강,KOSPI,No
440790,교보13호스팩,KOSDAQ,No
222810,세토피아,KOSDAQ,No
018880,한온시스템,KOSPI,Yes
235980,메드팩토,KOSDAQ,No
302440,SK바이오사이언스,KOSPI,Yes
042520,한스바이오메드,KOSDAQ,No
014280,금강공업,KOSPI,No
272290,이녹스첨단소재,KOSDAQ,No
487570,HS효성,KOSPI,No
036800,나이스정보통신,KOSDAQ,No
204320,HL만도,KOSPI,Yes
351320,넥사다이내믹스,KOSDAQ,No
002355,넥센타이어1우B,KOSPI,No
140670,알에스오토메이션,KOSDAQ,No
064550,바이오니아,KOSDAQ,No
024840,KBI메탈,KOSDAQ,No
035460,기산텔레콤,KOSDAQ,No
051370,인터플렉스,KOSDAQ,No
441270,파인엠텍,KOSDAQ,No
029780,삼성카드,KOSPI,Yes
185750,종근당,KOSPI,Yes
106520,노블엠앤비,KOSDAQ,No
084730,팅크웨어,KOSDAQ,No
078340,컴투스,KOSDAQ,No
144510,지씨셀,KOSDAQ,No
452260,한화갤러리아,KOSPI,No
011170,롯데케미칼,KOSPI,Yes
052220,iMBC,KOSDAQ,No
339950,아이비김영,KOSDAQ,No
010280,아이티센엔텍,KOSDAQ,No
097780,에코볼트,KOSDAQ,No
270520,앱트뉴로사이언스,KOSDAQ,No
307930,컴퍼니케이,KOSDAQ,No
101000,KS인더스트리,KOSDAQ,No
078160,메디포스트,KOSDAQ,No
015230,대창단조,KOSPI,No
100130,동국S&C,KOSDAQ,No
014940,오리엔탈정공,KOSDAQ,No
089030,테크윙,KOSDAQ,No
163280,에어레인,KOSDAQ,No
000225,유유제약1우,KOSPI,No
206400,베노티앤알,KOSDAQ,No
032685,소프트센우,KOSDAQ,No
183300,코미코,KOSDAQ,No
031510,오스템,KOSDAQ,No
214260,라파스,KOSDAQ,No
005725,넥센우,KOSPI,No
003780,진양산업,KOSPI,No
448900,한국피아이엠,KOSDAQ,No
030960,양지사,KOSDAQ,No
005160,동국산업,KOSDAQ,No
030720,동원수산,KOSPI,No
263720,디앤씨미디어,KOSDAQ,No
065350,신성델타테크,KOSDAQ,No
084850,아이티엠반도체,KOSDAQ,No
357120,코람코라이프인프라리츠,KOSPI,No
082660,코스나인,KOSDAQ,No
366030,공구우먼,KOSDAQ,No
190510,나무가,KOSDAQ,No
007160,사조산업,KOSPI,No
217500,러셀,KOSDAQ,No
318410,비비씨,KOSDAQ,No
068270,셀트리온,KOSPI,Yes
037070,파세코,KOSDAQ,No
035620,바른손이앤에이,KOSDAQ,No
016450,한세예스24홀딩스,KOSPI,No
096870,엘디티,KOSDAQ,No
083500,에프엔에스테크,KOSDAQ,No
041650,상신브레이크,KOSPI,No
036530,SNT홀딩스,KOSPI,No
210540,디와이파워,KOSPI,No
183190,아세아시멘트,KOSPI,No
451800,한화리츠,KOSPI,No
475660,에스켐,KOSDAQ,No
118990,모트렉스,KOSDAQ,No
417010,나노팀,KOSDAQ,No
200780,비씨월드제약,KOSDAQ,No
355150,코스텍시스,KOSDAQ,No
091090,세원이앤씨,KOSPI,No
336570,원텍,KOSDAQ,No
181710,NHN,KOSPI,No
001290,상상인증권,KOSPI,No
001510,SK증권,KOSPI,No
080420,모다이노칩,KOSDAQ,No
006110,삼아알미늄,KOSPI,No
094280,효성ITX,KOSPI,No
389260,대명에너지,KOSDAQ,No
006980,우성,KOSPI,No
006380,카프로,KOSPI,No
037370,EG,KOSDAQ,No
025980,아난티,KOSDAQ,No
299900,위지윅스튜디오,KOSDAQ,No
072470,우리산업홀딩스,KOSDAQ,No
027710,팜스토리,KOSDAQ,No
166480,코아스템켐온,KOSDAQ,No
468760,유진스팩10호,KOSDAQ,No
005305,롯데칠성우,KOSPI,No
000680,LS네트웍스,KOSPI,No
009070,KCTC,KOSPI,No
034590,인천도시가스,KOSPI,No
070590,한솔인티큐브,KOSDAQ,No
021880,메이슨캐피탈,KOSDAQ,No
053270,구영테크,KOSDAQ,No
338840,와이바이오로직스,KOSDAQ,No
000815,삼성화재우,KOSPI,No
024740,한일단조,KOSDAQ,No
189980,흥국에프엔비,KOSDAQ,No
019490,엑시큐어하이트론,KOSPI,No
052600,한네트,KOSDAQ,No
460930,현대힘스,KOSDAQ,No
017670,SK텔레콤,KOSPI,Yes
241520,DSC인베스트먼트,KOSDAQ,No
027360,아주IB투자,KOSDAQ,No
065450,빅텍,KOSDAQ,No
363260,모비데이즈,KOSDAQ,No
000990,DB하이텍,KOSPI,No
262260,에이프로,KOSDAQ,No
220100,퓨쳐켐,KOSDAQ,No
084180,수성웹툰,KOSDAQ,No
007110,일신석재,KOSPI,No
129920,대성하이텍,KOSDAQ,No
034230,파라다이스,KOSPI,No
269620,시스웍,KOSDAQ,No
246720,아스타,KOSDAQ,No
214430,아이쓰리시스템,KOSDAQ,No
062970,한국첨단소재,KOSDAQ,No
003000,부광약품,KOSPI,No
045970,코아시아,KOSDAQ,No
158430,아톤,KOSDAQ,No
284740,쿠쿠홈시스,KOSPI,No
215380,우정바이오,KOSDAQ,No
278280,천보,KOSDAQ,No
046940,우원개발,KOSDAQ,No
081580,성우전자,KOSDAQ,No
013000,세우글로벌,KOSPI,No
199480,뱅크웨어글로벌,KOSDAQ,No
006910,보성파워텍,KOSDAQ,No
072130,유엔젤,KOSPI,No
079980,휴비스,KOSPI,No
290380,대유,KOSDAQ,No
065170,비엘팜텍,KOSDAQ,No
264660,씨앤지하이테크,KOSDAQ,No
005430,한국공항,KOSPI,No
065770,CS,KOSDAQ,No
025440,DH오토웨어,KOSDAQ,No
007610,선도전기,KOSPI,No
217270,넵튠,KOSDAQ,No
064960,SNT모티브,KOSPI,No
067370,선바이오,KOSDAQ,No
450330,하스,KOSDAQ,No
067080,대화제약,KOSDAQ,No
019010,베뉴지,KOSDAQ,No
082740,한화엔진,KOSPI,No
011000,진원생명과학,KOSPI,No
012170,아센디오,KOSPI,No
004415,서울식품우,KOSPI,No
003465,유화증권우,KOSPI,No
002810,삼영무역,KOSPI,No
012860,모베이스전자,KOSDAQ,No
092440,기신정기,KOSPI,No
370090,퓨런티어,KOSDAQ,No
038390,레드캡투어,KOSDAQ,No
002230,피에스텍,KOSDAQ,No
476060,온코닉테라퓨틱스,KOSDAQ,No
112610,씨에스윈드,KOSPI,Yes
028100,동아지질,KOSPI,No
012330,현대모비스,KOSPI,Yes
036170,에이치엠넥스,KOSDAQ,No
002410,범양건영,KOSPI,No
365550,ESR켄달스퀘어리츠,KOSPI,No
044490,태웅,KOSDAQ,No
220260,켐트로스,KOSDAQ,No
092300,현우산업,KOSDAQ,No
188040,바이오포트,KOSDAQ,No
033160,엠케이전자,KOSDAQ,No
083930,아바코,KOSDAQ,No
112290,와이씨켐,KOSDAQ,No
012200,계양전기,KOSPI,No
333430,일승,KOSDAQ,No
058860,KTis,KOSPI,No
055550,신한지주,KOSPI,Yes
268280,미원에스씨,KOSPI,Yes
007340,DN오토모티브,KOSPI,Yes
005690,파미셀,KOSPI,No
228760,지노믹트리,KOSDAQ,No
311320,지오엘리먼트,KOSDAQ,No
001440,대한전선,KOSPI,Yes
053700,삼보모터스,KOSDAQ,No
009780,엠에스씨,KOSDAQ,No
073560,우리손에프앤지,KOSDAQ,No
036540,SFA반도체,KOSDAQ,No
000100,유한양행,KOSPI,Yes
241560,두산밥캣,KOSPI,Yes
260970,에스앤디,KOSDAQ,No
000220,유유제약,KOSPI,No
365330,에스와이스틸텍,KOSDAQ,No
357880,SKAI,KOSDAQ,No
008490,서흥,KOSPI,No
000145,하이트진로홀딩스우,KOSPI,No
039340,한국경제TV,KOSDAQ,No
267980,매일유업,KOSDAQ,No
356890,싸이버원,KOSDAQ,No
032680,소프트센,KOSDAQ,No
025320,시노펙스,KOSDAQ,No
317830,에스피시스템스,KOSDAQ,No
226320,잇츠한불,KOSPI,No
361570,알비더블유,KOSDAQ,No
432980,엠에프씨,KOSDAQ,No
004370,농심,KOSPI,Yes
139480,이마트,KOSPI,Yes
012750,에스원,KOSPI,Yes
000040,KR모터스,KOSPI,No
099410,동방선기,KOSDAQ,No
012510,더존비즈온,KOSPI,No
054220,비츠로시스,KOSDAQ,No
072870,메가스터디,KOSDAQ,No
065510,휴비츠,KOSDAQ,No
352090,스톰테크,KOSDAQ,No
038880,아이에이,KOSDAQ,No
035510,신세계 I&C,KOSPI,No
079160,CJ CGV,KOSPI,No
457600,벡트,KOSDAQ,No
042700,한미반도체,KOSPI,Yes
128540,에코캡,KOSDAQ,No
047050,포스코인터내셔널,KOSPI,Yes
014680,한솔케미칼,KOSPI,Yes
020180,대신정보통신,KOSDAQ,No
006360,GS건설,KOSPI,Yes
096350,대창솔루션,KOSDAQ,No
196700,웹스,KOSDAQ,No
237880,클리오,KOSDAQ,No
472850,폰드그룹,KOSDAQ,No
050890,쏠리드,KOSDAQ,No
458870,씨어스테크놀로지,KOSDAQ,No
005860,한일사료,KOSDAQ,No
382480,지아이텍,KOSDAQ,No
033640,네패스,KOSDAQ,No
023600,삼보판지,KOSDAQ,No
265560,영화테크,KOSDAQ,No
011760,현대코퍼레이션,KOSPI,No
352940,인바이오,KOSDAQ,No
221980,케이디켐,KOSDAQ,No
035150,백산,KOSPI,No
450950,아스테라시스,KOSDAQ,No
125020,티씨머티리얼즈,KOSDAQ,No
059210,메타바이오메드,KOSDAQ,No
405100,큐알티,KOSDAQ,No
377300,카카오페이,KOSPI,Yes
139670,키네마스터,KOSDAQ,No
138040,메리츠금융지주,KOSPI,Yes
039860,나노엔텍,KOSDAQ,No
106080,케이이엠텍,KOSDAQ,No
365270,큐라클,KOSDAQ,No
084690,대상홀딩스,KOSPI,No
022100,포스코DX,KOSPI,Yes
115570,스타플렉스,KOSDAQ,No
007120,미래아이앤지,KOSPI,No
093240,형지엘리트,KOSPI,No
318000,KBG,KOSDAQ,No
224060,더코디,KOSDAQ,No
398120,에스지헬스케어,KOSDAQ,No
000150,두산,KOSPI,Yes
017900,광전자,KOSPI,No
026890,스틱인베스트먼트,KOSPI,No
083790,CG인바이츠,KOSDAQ,No
000725,현대건설우,KOSPI,No
005870,휴니드,KOSPI,No
033230,인성정보,KOSDAQ,No
009240,한샘,KOSPI,Yes
474610,RF시스템즈,KOSDAQ,No
450940,유안타제14호스팩,KOSDAQ,No
000860,강남제비스코,KOSPI,No
446070,유니드비티플러스,KOSPI,No
003720,삼영,KOSPI,No
009415,태영건설우,KOSPI,No
348080,큐라티스,KOSDAQ,No
078140,대봉엘에스,KOSDAQ,No
000105,유한양행우,KOSPI,No
072020,중앙백신,KOSDAQ,No
111380,동인기연,KOSPI,No
073110,엘엠에스,KOSDAQ,No
000400,롯데손해보험,KOSPI,No
031210,서울보증보험,KOSPI,No
045390,대아티아이,KOSDAQ,No
257370,피엔티엠에스,KOSDAQ,No
006340,대원전선,KOSPI,No
049950,미래컴퍼니,KOSDAQ,No
108670,LX하우시스,KOSPI,No
001250,GS글로벌,KOSPI,No
088800,에이스테크,KOSDAQ,No
001200,유진투자증권,KOSPI,No
095660,네오위즈,KOSDAQ,No
013580,계룡건설,KOSPI,No
457550,우진엔텍,KOSDAQ,No
276730,한울앤제주,KOSDAQ,No
002990,금호건설,KOSPI,No
066620,국보디자인,KOSDAQ,No
455310,한화플러스제4호스팩,KOSDAQ,No
000390,삼화페인트,KOSPI,No
203650,드림시큐리티,KOSDAQ,No
054780,키이스트,KOSDAQ,No
022220,티케이지애강,KOSDAQ,No
102120,어보브반도체,KOSDAQ,No
274400,이노시뮬레이션,KOSDAQ,No
085810,알티캐스트,KOSDAQ,No
154040,다산솔루에타,KOSDAQ,No
950200,소마젠,KOSDAQ,No
332570,PS일렉트로닉스,KOSDAQ,No
059100,아이컴포넌트,KOSDAQ,No
034020,두산에너빌리티,KOSPI,Yes
153490,우리이앤엘,KOSDAQ,No
034120,SBS,KOSPI,No
105740,디케이락,KOSDAQ,No
088980,맥쿼리인프라,KOSPI,No
377740,바이오노트,KOSPI,No
240600,유진테크놀로지,KOSDAQ,No
036690,코맥스,KOSDAQ,No
330730,스톤브릿지벤처스,KOSDAQ,No
405920,나라셀라,KOSDAQ,No
308170,씨티알모빌리티,KOSPI,No
138930,BNK금융지주,KOSPI,Yes
019170,신풍제약,KOSPI,No
208710,포톤,KOSDAQ,No
141080,리가켐바이오,KOSDAQ,No
205100,엑셈,KOSDAQ,No
467930,IBKS제23호스팩,KOSDAQ,No
208140,정다운,KOSDAQ,No
317120,라닉스,KOSDAQ,No
074600,원익QnC,KOSDAQ,No
217820,원익피앤이,KOSDAQ,No
054670,대한뉴팜,KOSDAQ,No
005380,현대차,KOSPI,Yes
056080,유진로봇,KOSDAQ,No
272550,삼양패키징,KOSPI,No
128940,한미약품,KOSPI,Yes
109670,씨싸이트,KOSDAQ,No
247660,나노씨엠에스,KOSDAQ,No
010060,OCI홀딩스,KOSPI,Yes
005935,삼성전자우,KOSPI,No
178780,일월지엠엘,KOSDAQ,No
082270,젬백스,KOSDAQ,No
295310,에이치브이엠,KOSDAQ,No
031310,아이즈비전,KOSDAQ,No
071850,캐스텍코리아,KOSDAQ,No
094970,제이엠티,KOSDAQ,No
278470,에이피알,KOSPI,Yes
094850,참좋은여행,KOSDAQ,No
073640,테라사이언스,KOSDAQ,No
072990,에이치시티,KOSDAQ,No
222040,코스맥스엔비티,KOSDAQ,No
003560,IHQ,KOSPI,No
417790,트루엔,KOSDAQ,No
227950,엔투텍,KOSDAQ,No
028300,HLB,KOSDAQ,No
154030,아시아종묘,KOSDAQ,No
094840,슈프리마에이치큐,KOSDAQ,No
094170,동운아나텍,KOSDAQ,No
950110,SBI핀테크솔루션즈,KOSDAQ,No
010130,고려아연,KOSPI,Yes
004140,동방,KOSPI,No
424980,마이크로투나노,KOSDAQ,No
104200,NHN벅스,KOSDAQ,No
178920,PI첨단소재,KOSPI,No
214680,디알텍,KOSDAQ,No
024950,삼천리자전거,KOSDAQ,No
304840,피플바이오,KOSDAQ,No
263020,디케이앤디,KOSDAQ,No
091120,이엠텍,KOSDAQ,No
256150,한독크린텍,KOSDAQ,No
238490,힘스,KOSDAQ,No
011690,와이투솔루션,KOSPI,No
032280,삼일,KOSDAQ,No
359090,씨엔알리서치,KOSDAQ,No
256630,포인트엔지니어링,KOSDAQ,No
33637K,솔루스첨단소재1우,KOSPI,No
108320,LX세미콘,KOSPI,No
228850,레이언스,KOSDAQ,No
270870,뉴트리,KOSDAQ,No
101930,인화정공,KOSDAQ,No
